
15-11-2014 15:17,30.10 c,94631.00 hPa,573.47 m,None,Medium
15-11-2014 15:17,30.10 c,94625.00 hPa,573.20 m,None,Medium
15-11-2014 15:17,30.10 c,94623.00 hPa,573.47 m,None,Medium
15-11-2014 15:17,30.20 c,94628.00 hPa,573.73 m,44.0,Medium
15-11-2014 15:17,30.20 c,94624.00 hPa,573.29 m,44.0,Medium
15-11-2014 15:17,30.20 c,94625.00 hPa,573.03 m,44.0,Medium
15-11-2014 15:17,30.30 c,94625.00 hPa,573.29 m,44.0,Medium
15-11-2014 15:18,31.10 c,94618.00 hPa,573.47 m,43.0,Medium
15-11-2014 15:18,31.10 c,94625.00 hPa,573.20 m,44.0,Medium
15-11-2014 15:18,31.10 c,94619.00 hPa,573.64 m,44.0,Low
15-11-2014 15:18,31.10 c,94623.00 hPa,573.55 m,None,Medium
15-11-2014 15:18,31.10 c,94620.00 hPa,574.08 m,None,Medium
15-11-2014 15:18,31.20 c,94626.00 hPa,573.47 m,45.0,Medium
15-11-2014 15:18,31.10 c,94632.00 hPa,572.50 m,None,Medium
15-11-2014 15:18,31.10 c,94626.00 hPa,573.64 m,None,Medium
15-11-2014 15:18,31.10 c,94618.00 hPa,573.20 m,45.0,Medium
15-11-2014 15:18,31.20 c,94621.00 hPa,573.38 m,45.0,Medium
15-11-2014 15:18,31.20 c,94631.00 hPa,573.29 m,45.0,Medium
15-11-2014 15:18,31.30 c,94623.00 hPa,572.94 m,None,Medium
15-11-2014 15:19,31.30 c,94627.00 hPa,573.73 m,None,Medium
15-11-2014 15:19,31.30 c,94627.00 hPa,573.99 m,45.0,Medium
15-11-2014 15:19,31.30 c,94619.00 hPa,573.99 m,44.0,Medium
15-11-2014 15:20,31.60 c,94622.00 hPa,573.55 m,None,Medium
15-11-2014 15:20,31.60 c,94621.00 hPa,573.99 m,None,Medium
15-11-2014 15:20,31.70 c,94623.00 hPa,573.20 m,44.0,Medium
15-11-2014 15:20,31.70 c,94621.00 hPa,573.73 m,45.0,Medium
15-11-2014 15:20,31.70 c,94613.00 hPa,573.55 m,44.0,Medium
15-11-2014 15:20,31.70 c,94625.00 hPa,573.03 m,44.0,Medium
15-11-2014 15:20,31.70 c,94619.00 hPa,573.47 m,45.0,Medium
15-11-2014 15:20,31.70 c,94629.00 hPa,573.55 m,None,Medium
15-11-2014 15:20,31.70 c,94629.00 hPa,573.29 m,44.0,Medium
15-11-2014 15:20,31.80 c,94623.00 hPa,573.03 m,None,Medium
15-11-2014 15:20,31.70 c,94622.00 hPa,573.29 m,None,Medium
15-11-2014 15:20,31.70 c,94626.00 hPa,573.91 m,44.0,Medium
15-11-2014 15:20,31.80 c,94626.00 hPa,573.55 m,None,Medium
15-11-2014 15:20,31.80 c,94626.00 hPa,573.47 m,44.0,Medium
15-11-2014 15:20,31.80 c,94620.00 hPa,573.99 m,44.0,Medium
15-11-2014 15:21,31.80 c,94619.00 hPa,574.26 m,None,Medium
15-11-2014 15:21,31.80 c,94622.00 hPa,573.73 m,44.0,Medium
15-11-2014 15:21,31.90 c,94622.00 hPa,573.38 m,None,Medium
15-11-2014 15:21,31.90 c,94627.00 hPa,573.29 m,44.0,Medium
15-11-2014 15:21,31.90 c,94621.00 hPa,573.73 m,None,Medium
15-11-2014 15:21,31.90 c,94628.00 hPa,573.11 m,44.0,Medium
15-11-2014 15:21,32.00 c,94623.00 hPa,572.94 m,44.0,Medium
15-11-2014 15:21,32.00 c,94621.00 hPa,573.55 m,None,Medium
15-11-2014 15:21,32.00 c,94622.00 hPa,574.35 m,44.0,Medium
15-11-2014 15:21,32.00 c,94623.00 hPa,573.03 m,None,Low
15-11-2014 15:21,32.10 c,94617.00 hPa,573.38 m,44.0,Low
15-11-2014 15:21,32.10 c,94615.00 hPa,572.67 m,None,Medium
15-11-2014 15:21,32.10 c,94616.00 hPa,573.64 m,44.0,Low
15-11-2014 15:21,32.10 c,94625.00 hPa,573.91 m,45.0,Low
15-11-2014 15:21,32.10 c,94626.00 hPa,573.99 m,None,Low
15-11-2014 15:21,32.10 c,94632.00 hPa,574.17 m,44.0,Low
15-11-2014 15:21,32.20 c,94624.00 hPa,573.20 m,44.0,Low
15-11-2014 15:22,32.20 c,94624.00 hPa,573.55 m,None,Low
15-11-2014 15:22,32.20 c,94617.00 hPa,573.38 m,None,Low
15-11-2014 15:22,32.20 c,94620.00 hPa,573.55 m,None,Low
15-11-2014 15:56,29.40 c,94611.00 hPa,574.79 m,None,Medium
15-11-2014 15:56,29.40 c,94607.00 hPa,574.96 m,46.0,Medium
15-11-2014 15:56,29.40 c,94602.00 hPa,575.14 m,None,Medium
15-11-2014 15:56,29.40 c,94602.00 hPa,575.67 m,48.0,Medium
15-11-2014 15:56,29.40 c,94605.00 hPa,574.87 m,47.0,Medium
15-11-2014 15:56,29.40 c,94603.00 hPa,575.31 m,47.0,Medium
15-11-2014 15:56,29.40 c,94601.00 hPa,575.31 m,46.0,Medium
15-11-2014 15:58,29.60 c,94603.00 hPa,574.70 m,46.0,Low
15-11-2014 15:59,29.60 c,94611.00 hPa,574.61 m,48.0,Low
15-11-2014 15:59,29.60 c,94608.00 hPa,575.49 m,46.0,Low
25-11-2014 06:36,28.80 c,94849.00 hPa,553.86 m,40,Low
25-11-2014 06:36,30.00 c,94817.00 hPa,555.79 m,40,Medium
25-11-2014 06:41,29.30 c,94809.00 hPa,557.11 m,40,Medium
25-11-2014 06:41,29.30 c,94812.00 hPa,556.94 m,40,Medium
25-11-2014 06:41,29.30 c,94803.00 hPa,557.11 m,40,Medium
25-11-2014 06:41,29.30 c,94803.00 hPa,557.90 m,40,Medium
25-11-2014 06:41,29.30 c,94793.00 hPa,557.90 m,40,Low
25-11-2014 06:41,29.60 c,94806.00 hPa,558.08 m,40,Medium
25-11-2014 06:41,29.50 c,94811.00 hPa,556.76 m,40,Medium
25-11-2014 06:41,29.50 c,94805.00 hPa,556.85 m,40,Medium
25-11-2014 06:41,29.50 c,94814.00 hPa,556.85 m,40,Medium
25-11-2014 06:41,29.50 c,94811.00 hPa,556.58 m,40,Medium
25-11-2014 11:51,29.00 c,94563.00 hPa,578.84 m,20,Medium
25-11-2014 11:51,29.00 c,94563.00 hPa,579.36 m,20,Medium
25-11-2014 11:51,29.00 c,94570.00 hPa,578.13 m,20,Medium
25-11-2014 11:51,29.00 c,94559.00 hPa,579.45 m,20,Medium
25-11-2014 11:51,29.00 c,94557.00 hPa,578.92 m,20,Medium
25-11-2014 11:51,29.00 c,94563.00 hPa,579.19 m,20,Medium
25-11-2014 11:51,29.00 c,94557.00 hPa,578.22 m,80,Medium
25-11-2014 11:51,29.00 c,94563.00 hPa,578.57 m,80,Medium
25-11-2014 11:51,29.00 c,94559.00 hPa,578.92 m,80,Medium
25-11-2014 11:51,29.00 c,94562.00 hPa,580.16 m,70,Medium
25-11-2014 11:51,29.00 c,94565.00 hPa,579.80 m,70,Medium
25-11-2014 11:51,29.00 c,94563.00 hPa,578.92 m,60,Medium
25-11-2014 11:51,29.00 c,94562.00 hPa,578.84 m,60,Medium
25-11-2014 11:51,29.00 c,94565.00 hPa,578.84 m,60,Medium
25-11-2014 11:51,29.00 c,94571.00 hPa,578.57 m,60,Medium
25-11-2014 11:53,29.10 c,94565.00 hPa,578.57 m,30,Medium
25-11-2014 11:53,29.00 c,94566.00 hPa,578.92 m,30,Medium
25-11-2014 11:53,29.00 c,94565.00 hPa,578.84 m,30,High
25-11-2014 11:53,29.00 c,94572.00 hPa,578.40 m,30,Medium
25-11-2014 11:53,29.00 c,94566.00 hPa,579.54 m,30,Medium
25-11-2014 11:53,29.00 c,94563.00 hPa,578.57 m,30,Medium
25-11-2014 11:53,29.10 c,94560.00 hPa,578.57 m,30,Medium
25-11-2014 11:53,29.00 c,94562.00 hPa,579.54 m,30,Medium
25-11-2014 11:54,29.00 c,94563.00 hPa,578.66 m,30,Medium
25-11-2014 11:54,29.00 c,94562.00 hPa,578.84 m,30,Medium
25-11-2014 11:54,29.00 c,94563.00 hPa,579.10 m,30,Medium
25-11-2014 11:54,29.00 c,94563.00 hPa,578.40 m,30,Medium
25-11-2014 11:54,29.00 c,94571.00 hPa,578.40 m,30,Medium
25-11-2014 11:54,29.00 c,94566.00 hPa,578.92 m,30,Medium
25-11-2014 11:54,29.00 c,94574.00 hPa,577.87 m,30,Medium
25-11-2014 11:54,29.00 c,94569.00 hPa,578.84 m,30,Medium
25-11-2014 11:54,29.00 c,94571.00 hPa,578.92 m,30,Medium
25-11-2014 11:54,29.00 c,94566.00 hPa,578.66 m,30,Medium
25-11-2014 11:54,29.00 c,94568.00 hPa,578.66 m,30,Medium
25-11-2014 11:54,29.00 c,94563.00 hPa,578.13 m,30,Medium
25-11-2014 11:54,29.00 c,94559.00 hPa,578.84 m,30,Medium
25-11-2014 11:54,29.00 c,94557.00 hPa,579.45 m,30,Medium
25-11-2014 11:54,29.00 c,94566.00 hPa,578.40 m,30,Medium
25-11-2014 11:54,29.00 c,94565.00 hPa,579.63 m,30,Medium
25-11-2014 11:54,29.00 c,94557.00 hPa,579.19 m,30,Medium
25-11-2014 11:54,29.00 c,94571.00 hPa,578.31 m,30,Medium
25-11-2014 11:54,29.00 c,94560.00 hPa,578.92 m,30,Medium
25-11-2014 11:54,29.00 c,94562.00 hPa,578.66 m,30,Medium
25-11-2014 11:55,29.00 c,94561.00 hPa,579.01 m,30,Medium
25-11-2014 11:55,29.00 c,94568.00 hPa,578.92 m,30,Medium
25-11-2014 11:55,29.00 c,94565.00 hPa,578.04 m,30,Medium
25-11-2014 11:55,29.00 c,94561.00 hPa,579.01 m,30,Medium
25-11-2014 11:55,29.00 c,94565.00 hPa,577.78 m,30,Medium
25-11-2014 11:55,29.00 c,94572.00 hPa,578.04 m,30,Medium
25-11-2014 11:55,29.00 c,94567.00 hPa,579.19 m,30,Medium
25-11-2014 11:55,29.00 c,94564.00 hPa,579.01 m,30,High
25-11-2014 11:55,29.00 c,94561.00 hPa,577.96 m,30,Medium
25-11-2014 11:55,29.00 c,94562.00 hPa,578.48 m,20,Medium
25-11-2014 11:55,29.00 c,94573.00 hPa,578.66 m,20,Medium
25-11-2014 11:55,29.00 c,94564.00 hPa,579.10 m,20,Medium
25-11-2014 11:55,29.00 c,94557.00 hPa,578.66 m,20,Medium
25-11-2014 11:55,29.00 c,94563.00 hPa,578.75 m,20,Medium
25-11-2014 11:55,29.00 c,94564.00 hPa,579.19 m,20,Medium
25-11-2014 11:55,29.00 c,94565.00 hPa,579.36 m,20,Medium
25-11-2014 11:55,29.00 c,94568.00 hPa,578.66 m,20,Medium
25-11-2014 11:55,29.00 c,94565.00 hPa,578.22 m,20,Medium
25-11-2014 11:55,29.00 c,94568.00 hPa,578.84 m,20,Medium
25-11-2014 11:55,29.00 c,94568.00 hPa,578.40 m,20,Medium
25-11-2014 11:55,29.00 c,94559.00 hPa,577.87 m,20,Medium
25-11-2014 11:55,29.00 c,94566.00 hPa,578.48 m,20,Medium
25-11-2014 11:55,29.00 c,94570.00 hPa,578.48 m,20,High
25-11-2014 11:56,29.00 c,94556.00 hPa,578.92 m,20,Medium
25-11-2014 11:56,29.00 c,94570.00 hPa,578.92 m,20,Medium
25-11-2014 11:56,29.00 c,94563.00 hPa,579.36 m,20,Medium
25-11-2014 11:56,29.00 c,94567.00 hPa,578.75 m,20,Medium
25-11-2014 11:56,29.00 c,94562.00 hPa,578.40 m,20,Medium
25-11-2014 11:56,29.00 c,94554.00 hPa,579.19 m,20,Medium
25-11-2014 11:56,29.00 c,94565.00 hPa,578.66 m,20,High
25-11-2014 11:56,29.00 c,94568.00 hPa,578.48 m,20,Medium
25-11-2014 11:56,29.00 c,94559.00 hPa,579.10 m,20,Medium
25-11-2014 11:56,29.00 c,94564.00 hPa,578.92 m,20,Medium
25-11-2014 11:56,29.00 c,94567.00 hPa,578.48 m,20,Medium
25-11-2014 11:56,29.00 c,94562.00 hPa,578.40 m,20,Medium
25-11-2014 11:56,29.00 c,94570.00 hPa,578.48 m,20,Medium
25-11-2014 11:56,29.00 c,94563.00 hPa,579.10 m,20,Medium
25-11-2014 11:56,29.00 c,94560.00 hPa,578.84 m,20,Medium
25-11-2014 11:56,29.00 c,94568.00 hPa,578.66 m,20,Medium
25-11-2014 11:56,29.00 c,94565.00 hPa,578.66 m,20,Medium
25-11-2014 11:56,29.00 c,94559.00 hPa,578.13 m,20,Medium
25-11-2014 11:56,29.00 c,94568.00 hPa,579.19 m,20,Medium
25-11-2014 11:56,29.00 c,94571.00 hPa,578.40 m,20,Medium
25-11-2014 11:56,29.00 c,94571.00 hPa,578.13 m,20,Medium
25-11-2014 11:56,29.00 c,94569.00 hPa,578.31 m,20,Medium
25-11-2014 11:56,29.00 c,94562.00 hPa,578.57 m,20,Medium
25-11-2014 11:56,29.00 c,94565.00 hPa,578.84 m,20,Medium
25-11-2014 11:56,29.00 c,94579.00 hPa,578.40 m,20,Medium
25-11-2014 11:57,29.00 c,94569.00 hPa,578.66 m,20,Medium
25-11-2014 11:57,29.00 c,94563.00 hPa,578.66 m,20,Medium
25-11-2014 11:57,29.00 c,94566.00 hPa,578.66 m,20,Medium
25-11-2014 11:57,29.00 c,94565.00 hPa,578.84 m,20,Medium
25-11-2014 11:57,29.00 c,94568.00 hPa,578.92 m,20,Medium
25-11-2014 11:57,29.00 c,94565.00 hPa,578.66 m,20,Medium
25-11-2014 11:57,29.00 c,94569.00 hPa,578.84 m,20,Medium
25-11-2014 11:57,29.00 c,94565.00 hPa,578.57 m,20,Medium
25-11-2014 11:57,29.10 c,94569.00 hPa,578.04 m,20,Medium
25-11-2014 11:57,29.00 c,94565.00 hPa,578.57 m,20,Medium
25-11-2014 11:57,29.00 c,94561.00 hPa,578.66 m,20,Medium
25-11-2014 11:57,29.00 c,94568.00 hPa,578.84 m,20,Medium
25-11-2014 11:57,29.00 c,94565.00 hPa,578.40 m,20,Medium
25-11-2014 11:57,29.00 c,94563.00 hPa,578.40 m,20,Medium
25-11-2014 11:57,29.00 c,94565.00 hPa,578.57 m,20,Medium
25-11-2014 11:57,29.00 c,94568.00 hPa,578.92 m,20,Medium
25-11-2014 11:57,29.00 c,94568.00 hPa,578.31 m,20,Medium
25-11-2014 11:57,29.00 c,94576.00 hPa,578.13 m,20,Medium
25-11-2014 11:57,29.00 c,94562.00 hPa,578.66 m,20,Medium
25-11-2014 11:57,29.00 c,94565.00 hPa,578.84 m,20,Medium
25-11-2014 11:57,29.00 c,94569.00 hPa,578.31 m,20,Medium
25-11-2014 11:57,29.00 c,94566.00 hPa,578.22 m,20,Medium
25-11-2014 11:57,29.00 c,94562.00 hPa,578.13 m,20,Medium
25-11-2014 11:57,29.00 c,94576.00 hPa,578.31 m,20,Medium
25-11-2014 11:57,29.00 c,94566.00 hPa,577.87 m,20,Medium
25-11-2014 11:57,29.00 c,94568.00 hPa,578.40 m,20,Medium
25-11-2014 11:58,29.00 c,94568.00 hPa,578.66 m,20,Medium
25-11-2014 11:58,29.00 c,94563.00 hPa,578.92 m,20,Medium
25-11-2014 11:58,29.00 c,94563.00 hPa,578.48 m,20,Medium
25-11-2014 11:58,29.00 c,94568.00 hPa,578.40 m,20,Medium
25-11-2014 11:58,29.00 c,94576.00 hPa,578.40 m,20,Medium
25-11-2014 11:58,29.00 c,94564.00 hPa,579.10 m,20,Medium
25-11-2014 11:58,29.00 c,94567.00 hPa,578.40 m,20,Medium
25-11-2014 11:58,29.00 c,94567.00 hPa,578.40 m,20,Medium
25-11-2014 11:58,29.00 c,94562.00 hPa,578.13 m,20,Medium
25-11-2014 11:58,29.00 c,94568.00 hPa,578.57 m,20,Medium
25-11-2014 11:58,29.00 c,94562.00 hPa,579.10 m,20,Medium
25-11-2014 11:58,29.00 c,94560.00 hPa,578.66 m,20,Medium
25-11-2014 11:58,29.00 c,94560.00 hPa,578.66 m,20,Medium
25-11-2014 11:58,29.00 c,94571.00 hPa,578.22 m,20,Medium
25-11-2014 11:58,29.00 c,94563.00 hPa,577.60 m,20,Medium
25-11-2014 11:58,29.00 c,94556.00 hPa,578.84 m,20,Medium
25-11-2014 11:58,29.00 c,94565.00 hPa,578.13 m,20,Medium
25-11-2014 11:58,29.00 c,94563.00 hPa,578.22 m,20,Medium
25-11-2014 11:58,29.00 c,94564.00 hPa,577.87 m,20,Medium
